CPNC AS ON -042018,,,,,
16/04/2018,142,606603,32830.00,,
16/04/2018,142,749812,17741.00,,
16/04/2018,142,753128,7458.00,,
16/04/2018,142,811936,65448.00,,
16/04/2018,142,813916,24260.00,,
16/04/2018,142,876546,6437.00,,
16/04/2018,143,11566,10119.00,,
16/04/2018,143,26791,13200.00,,
16/04/2018,143,56325,1530.00,,
16/04/2018,143,169176,12288.00,,
16/04/2018,143,221138,23578.00,,
16/04/2018,143,223619,13084.00,,
16/04/2018,143,299169,2435.00,,
16/04/2018,143,445023,919.00,,
16/04/2018,143,447534,2661.00,,
16/04/2018,143,634992,19871.00,,
16/04/2018,143,656435,12487.00,,
16/04/2018,143,837256,12458.00,,
16/04/2018,143,928015,3858.00,,
16/04/2018,144,17,15373.00,,
16/04/2018,144,226872,42095.00,,
16/04/2018,144,367396,3305.00,,
16/04/2018,144,377413,20102.00,,
16/04/2018,144,877607,19762.00,,
16/04/2018,156,0,2205930.00,,
17/04/2018,163,1361,75487.00,,
17/04/2018,164,10,27163.00,,
17/04/2018,164,15,466.00,,
17/04/2018,164,7202,48520.00,,
17/04/2018,164,25007,11571.00,,
17/04/2018,164,273590,44530.00,,
17/04/2018,164,291673,10301.00,,
17/04/2018,164,291674,19773.00,,
17/04/2018,164,399163,5213.00,,
17/04/2018,164,399257,5188.00,,
17/04/2018,164,690742,11941.00,,
17/04/2018,164,804958,12010.00,,
17/04/2018,164,948089,1567.00,,
17/04/2018,164,970719,11854.00,,
17/04/2018,165,12,6005.00,,
17/04/2018,165,1912,22702.00,,
17/04/2018,165,3831,2706.00,,
17/04/2018,165,36925,26826.00,,
17/04/2018,165,37136,3062.00,,
17/04/2018,165,70631,5354.00,,
17/04/2018,165,237334,15312.00,,
17/04/2018,165,694232,3062.00,,
17/04/2018,165,783690,9296.00,,
17/04/2018,165,838258,27028.00,,
17/04/2018,165,840146,6124.00,,
17/04/2018,165,866061,3117.00,,
17/04/2018,165,915917,1702.00,,
17/04/2018,166,46949,12243.00,,
17/04/2018,166,497818,391277.00,,
17/04/2018,167,6,4457.00,,
17/04/2018,167,30,14913.00,,
17/04/2018,167,6756,1260.00,,
17/04/2018,167,71170,7687.00,,
17/04/2018,167,167744,1730.00,,
17/04/2018,167,286802,1072.00,,
17/04/2018,167,343592,23282.00,,
17/04/2018,167,419237,13882.00,,
17/04/2018,167,437484,3474.00,,
17/04/2018,167,562340,7023.00,,
17/04/2018,167,641354,6151.00,,
17/04/2018,167,712062,15048.00,,
17/04/2018,167,910360,6005.00,,
17/04/2018,168,20,2270.00,,
17/04/2018,168,33497,1698.00,,
17/04/2018,168,215193,8550.00,,
17/04/2018,168,361329,6544.00,,
17/04/2018,168,533847,59367.00,,
17/04/2018,168,583816,2512.00,,
17/04/2018,168,778953,4666.00,,
17/04/2018,168,789600,9196.00,,
17/04/2018,172,0,1855895.00,,
18/04/2018,191,37276,834.00,,
18/04/2018,191,173157,16654.00,,
18/04/2018,191,455956,7019.00,,
18/04/2018,191,898221,12205.00,,
18/04/2018,192,1,13914.00,,
18/04/2018,192,77202,19010.00,,
18/04/2018,192,77203,18379.00,,
18/04/2018,192,178909,51852.00,,
18/04/2018,192,431253,6674.00,,
18/04/2018,192,431254,9221.00,,
18/04/2018,192,480258,27016.00,,
18/04/2018,192,480259,6514.00,,
18/04/2018,192,668452,8624.00,,
18/04/2018,192,728099,6500.00,,
18/04/2018,192,728100,17032.00,,
18/04/2018,192,975101,12327.00,,
18/04/2018,192,979427,15248.00,,
18/04/2018,193,68,5539.00,,
18/04/2018,193,1340,34093.00,,
18/04/2018,193,188958,47081.00,,
18/04/2018,193,210333,10500.00,,
18/04/2018,193,217930,15766.00,,
18/04/2018,193,278450,5519.00,,
18/04/2018,193,278451,5684.00,,
18/04/2018,193,298841,26706.00,,
18/04/2018,193,446251,9765.00,,
18/04/2018,193,634299,1635.00,,
18/04/2018,193,899758,4069.00,,
18/04/2018,193,916217,13489.00,,
18/04/2018,193,940409,5278.00,,
18/04/2018,195,8,3382.00,,
18/04/2018,195,22880,9191.00,,
18/04/2018,195,38163,12253.00,,
18/04/2018,195,44350,7431.00,,
18/04/2018,195,88201,37521.00,,
18/04/2018,195,204280,28657.00,,
18/04/2018,195,366291,12622.00,,
18/04/2018,195,488769,5553.00,,
18/04/2018,195,519049,30614.00,,
18/04/2018,195,695692,8918.00,,
18/04/2018,195,768126,3271.00,,
18/04/2018,195,827837,1606.00,,
18/04/2018,195,980155,6064.00,,
18/04/2018,196,36,8715.00,,
18/04/2018,196,2165,98157.00,,
18/04/2018,196,18854,13400.00,,
18/04/2018,196,27032,3076.00,,
18/04/2018,196,29869,12551.00,,
18/04/2018,196,92193,78099.00,,
18/04/2018,196,691582,3861.00,,
18/04/2018,196,749526,25000.00,,
18/04/2018,203,0,2240427.00,,
19/04/2018,207,10674,1262.00,,
19/04/2018,207,26813,2581.00,,
19/04/2018,207,36922,3265.00,,
19/04/2018,207,45959,10612.00,,
19/04/2018,207,487096,24020.00,,
19/04/2018,207,487097,7842.00,,
19/04/2018,207,487098,11160.00,,
19/04/2018,208,5914,1038.00,,
19/04/2018,208,211968,11562.00,,
19/04/2018,209,5,10392.00,,
19/04/2018,209,8191,1531.00,,
19/04/2018,209,16681,35757.00,,
19/04/2018,209,23577,24100.00,,
19/04/2018,209,27423,6728.00,,
19/04/2018,209,35153,38050.00,,
19/04/2018,209,47135,9200.00,,
19/04/2018,209,77286,9768.00,,
19/04/2018,209,379016,14016.00,,
19/04/2018,209,407213,9116.00,,
19/04/2018,209,850031,4228.00,,
19/04/2018,209,888601,3242.00,,
19/04/2018,209,940161,10799.00,,
19/04/2018,210,49,2579.00,,
19/04/2018,210,172019,1381.00,,
19/04/2018,210,356574,10473.00,,
19/04/2018,210,645767,4765.00,,
19/04/2018,210,892272,11104.00,,
19/04/2018,210,932571,42900.00,,
19/04/2018,211,59,37047.00,,
19/04/2018,211,24758,24758.00,,
19/04/2018,211,42410,7896.00,,
19/04/2018,211,153615,2279.00,,
19/04/2018,211,168361,6342.00,,
19/04/2018,211,168362,8407.00,,
19/04/2018,211,217880,2632.00,,
19/04/2018,211,310935,28508.00,,
19/04/2018,211,716922,9679.00,,
19/04/2018,211,767318,3162.00,,
19/04/2018,211,865518,9647.00,,
19/04/2018,211,884925,9833.00,,
19/04/2018,211,897768,6347.00,,
19/04/2018,212,1934,991.00,,
19/04/2018,212,5442,4246.00,,
19/04/2018,212,153506,2279.00,,
19/04/2018,212,153554,2279.00,,
19/04/2018,212,295418,60761.00,,
19/04/2018,213,295480,10975.00,,
19/04/2018,215,0,1241413.00,,
20/04/2018,239,210701,7328.00,,
20/04/2018,239,280833,23352.00,,
20/04/2018,239,882291,13813.00,,
20/04/2018,239,882292,16272.00,,
20/04/2018,240,13251,24020.00,,
20/04/2018,240,22994,26845.00,,
20/04/2018,240,66949,6065.00,,
20/04/2018,240,79441,13467.00,,
20/04/2018,240,79912,2524.00,,
20/04/2018,240,97910,2451.00,,
20/04/2018,240,162044,654.00,,
20/04/2018,240,664437,4884.00,,
20/04/2018,240,664438,4257.00,,
20/04/2018,240,784043,6005.00,,
20/04/2018,240,838532,3603.00,,
20/04/2018,240,880421,20121.00,,
20/04/2018,240,936823,5362.00,,
20/04/2018,241,1,44060.00,,
20/04/2018,241,2,9466.00,,
20/04/2018,241,304008,24260.00,,
20/04/2018,241,357390,35360.00,,
20/04/2018,241,605608,49127.00,,
20/04/2018,241,605609,26279.00,,
20/04/2018,241,705841,1656.00,,
20/04/2018,242,7917,15850.00,,
20/04/2018,242,726667,1580.00,,
20/04/2018,243,538761,6192.00,,
20/04/2018,243,863335,26312.00,,
20/04/2018,244,165047,18021.00,,
20/04/2018,244,202538,25464.00,,
20/04/2018,245,71580,47084.00,,
20/04/2018,245,148769,38285.00,,
20/04/2018,245,177394,5214.00,,
20/04/2018,245,187064,9852.00,,
20/04/2018,245,230014,3452.00,,
20/04/2018,245,285651,28794.00,,
20/04/2018,245,427306,12479.00,,
20/04/2018,245,501798,2366.00,,
20/04/2018,245,539514,30772.00,,
20/04/2018,245,541263,8033.00,,
20/04/2018,245,573248,18162.00,,
20/04/2018,245,580295,10985.00,,
20/04/2018,245,833613,4375.00,,
20/04/2018,246,103472,19117.00,,
20/04/2018,246,445983,17764.00,,
20/04/2018,246,892271,2775.00,,
20/04/2018,247,0,1725059.00,,
21/04/2018,251,248100,12010.00,,
21/04/2018,251,281296,1082.00,,
21/04/2018,251,427878,24020.00,,
21/04/2018,252,13420,6676.00,,
21/04/2018,252,13421,17027.00,,
21/04/2018,252,19229,12713.00,,
21/04/2018,252,22904,766.00,,
21/04/2018,252,277329,3641.00,,
21/04/2018,252,788651,5362.00,,
21/04/2018,252,834670,42493.00,,
21/04/2018,252,899788,3062.00,,
21/04/2018,253,2535,9187.00,,
21/04/2018,253,10604,5206.00,,
21/04/2018,253,17884,6980.00,,
21/04/2018,253,19461,3137.00,,
21/04/2018,253,28958,7149.00,,
21/04/2018,253,61674,38678.00,,
21/04/2018,253,249306,81750.00,,
21/04/2018,253,432324,3243.00,,
21/04/2018,253,634993,4752.00,,
21/04/2018,253,645676,38457.00,,
21/04/2018,253,745793,3244.00,,
21/04/2018,254,20281,46435.00,,
21/04/2018,254,32973,2720.00,,
21/04/2018,254,47894,12345.00,,
21/04/2018,254,197493,2477.00,,
21/04/2018,254,330514,2081.00,,
21/04/2018,254,958915,17371.00,,
21/04/2018,254,958916,2765.00,,
21/04/2018,254,970788,6015.00,,
21/04/2018,254,970789,3141.00,,
21/04/2018,254,981592,6140.00,,
21/04/2018,262,0,795908.00,,
23/04/2018,278,8693,14067.00,,
23/04/2018,278,41848,1440.00,,
23/04/2018,278,406258,7277.00,,
23/04/2018,278,452837,9388.00,,
23/04/2018,279,23582,3062.00,,
23/04/2018,279,42836,1401.00,,
23/04/2018,279,44747,4016.00,,
23/04/2018,279,58816,4028.00,,
23/04/2018,279,157695,3100.00,,
23/04/2018,279,200139,13919.00,,
23/04/2018,279,221363,25162.00,,
23/04/2018,279,225663,2408.00,,
23/04/2018,279,237327,11489.00,,
23/04/2018,279,447535,5055.00,,
23/04/2018,279,747107,6120.00,,
23/04/2018,279,788965,56893.00,,
23/04/2018,279,881320,12450.00,,
23/04/2018,280,8836,69104.00,,
23/04/2018,280,84173,15171.86,,
23/04/2018,280,501927,4924.00,,
23/04/2018,281,6,19454.00,,
23/04/2018,281,53145,3536.00,,
23/04/2018,281,75836,39574.00,,
23/04/2018,281,100081,11770.00,,
23/04/2018,281,135728,2196.00,,
23/04/2018,281,373707,4560.00,,
23/04/2018,281,450151,3788.00,,
23/04/2018,281,465805,47868.00,,
23/04/2018,281,523867,22892.00,,
23/04/2018,281,747697,29811.00,,
23/04/2018,281,873214,26887.00,,
23/04/2018,282,7,32490.00,,
23/04/2018,282,10,19656.00,,
23/04/2018,282,10866,31339.00,,
23/04/2018,282,29531,26760.00,,
23/04/2018,282,44186,5551.00,,
23/04/2018,282,573736,156388.00,,
23/04/2018,282,587908,9995.00,,
23/04/2018,282,693018,62905.00,,
23/04/2018,282,712964,64878.00,,
23/04/2018,282,716385,16754.00,,
23/04/2018,282,745794,2979.00,,
23/04/2018,282,846103,4002.00,,
23/04/2018,282,858381,24020.00,,
23/04/2018,283,42713,2531.00,,
23/04/2018,283,427112,4000.00,,
23/04/2018,284,295481,3417.00,,
23/04/2018,288,0,1600919.00,,
24/04/2018,315,0,2915675.00,,
24/04/2018,316,23399,17657.00,,
24/04/2018,316,291621,11518.00,,
24/04/2018,317,185490,15673.00,,
24/04/2018,318,24105,2426.00,,
24/04/2018,318,43252,11003.00,,
24/04/2018,318,93751,25592.00,,
24/04/2018,318,257406,17192.00,,
24/04/2018,318,306208,20743.00,,
24/04/2018,318,376472,3592.00,,
24/04/2018,318,387980,38285.00,,
24/04/2018,318,485427,6648.00,,
24/04/2018,318,535649,18473.00,,
24/04/2018,318,704411,3812.00,,
24/04/2018,318,750882,10614.00,,
24/04/2018,318,760083,1531.00,,
24/04/2018,318,920901,6920.00,,
24/04/2018,319,10,32870.00,,
24/04/2018,319,55,4804.00,,
24/04/2018,319,6969,7804.00,,
24/04/2018,319,16261,4615.00,,
24/04/2018,319,16266,16342.00,,
24/04/2018,319,126628,9102.00,,
24/04/2018,319,164008,45736.00,,
24/04/2018,319,261890,7294.00,,
24/04/2018,319,798255,6931.00,,
24/04/2018,319,850347,9219.00,,
24/04/2018,319,861347,19987.00,,
24/04/2018,319,886206,30970.00,,
24/04/2018,319,983387,47272.00,,
24/04/2018,320,72,26001.00,,
24/04/2018,320,98695,15520.00,,
24/04/2018,320,223198,25464.00,,
24/04/2018,320,240796,6266.00,,
24/04/2018,320,306597,125583.00,,
24/04/2018,320,399384,2582.00,,
24/04/2018,320,671334,32407.00,,
24/04/2018,320,962676,30834.00,,
24/04/2018,321,521624,27587.00,,
24/04/2018,322,6745,35525.00,,
24/04/2018,322,37827,27614.00,,
24/04/2018,322,52201,1353.00,,
24/04/2018,322,59310,846.00,,
24/04/2018,322,158135,33353.00,,
24/04/2018,322,158762,11483.00,,
24/04/2018,322,373020,10315.00,,
24/04/2018,322,685018,12557.00,,
24/04/2018,322,685019,5068.00,,
24/04/2018,322,748197,6561.00,,
24/04/2018,322,796567,5011.00,,
24/04/2018,322,856796,7206.00,,
24/04/2018,322,957082,25918.00,,
24/04/2018,323,6889,34495.00,,
24/04/2018,323,72851,7170.00,,
24/04/2018,323,144905,6523.00,,
24/04/2018,323,307414,18983.00,,
24/04/2018,323,353745,19454.00,,
24/04/2018,323,383992,37030.00,,
24/04/2018,323,509713,12000.00,,
24/04/2018,323,569537,1925.00,,
24/04/2018,323,737824,37208.00,,
24/04/2018,323,862495,11354.00,,
24/04/2018,323,892611,9054.00,,
24/04/2018,324,6,5067.00,,
24/04/2018,324,4190,3062.00,,
24/04/2018,324,25527,6140.00,,
24/04/2018,324,25830,6124.00,,
24/04/2018,324,43046,4970.00,,
24/04/2018,324,78717,5872.00,,
24/04/2018,324,112955,5393.00,,
24/04/2018,324,528989,5738.00,,
24/04/2018,324,651470,25804.00,,
24/04/2018,324,713390,6391.00,,
24/04/2018,324,779034,2060.00,,
24/04/2018,324,862204,879.00,,
24/04/2018,324,933502,830.00,,
24/04/2018,325,54878,14366.00,,
24/04/2018,325,393244,25986.00,,
24/04/2018,325,570353,5551.00,,
24/04/2018,325,586155,6620.00,,
24/04/2018,325,712963,12010.00,,
24/04/2018,325,866062,1149.00,,
24/04/2018,325,8571941,4918.00,,
25/04/2018,329,62,10304.00,,
25/04/2018,329,350,7991.00,,
25/04/2018,329,150079,21752.00,,
25/04/2018,329,286321,4804.00,,
25/04/2018,329,448755,7226.00,,
25/04/2018,329,656857,10185.00,,
25/04/2018,329,929153,41870.00,,
25/04/2018,330,11,37282.00,,
25/04/2018,330,44,2614.00,,
25/04/2018,330,16064,8907.00,,
25/04/2018,330,55063,20927.00,,
25/04/2018,330,257662,14803.00,,
25/04/2018,330,290409,21538.00,,
25/04/2018,330,290410,21538.00,,
25/04/2018,330,309015,9413.00,,
25/04/2018,330,580492,3707.00,,
25/04/2018,330,719701,662.00,,
25/04/2018,330,818846,3492.00,,
25/04/2018,331,58,23903.00,,
25/04/2018,331,6653,27501.00,,
25/04/2018,331,12533,2915.00,,
25/04/2018,331,16910,3223.00,,
25/04/2018,331,45091,3880.00,,
25/04/2018,331,45092,6125.00,,
25/04/2018,331,45093,3992.00,,
25/04/2018,331,45094,9472.00,,
25/04/2018,331,70176,3692.00,,
25/04/2018,331,291512,2676.00,,
25/04/2018,331,594681,9017.00,,
25/04/2018,331,645475,4030.00,,
25/04/2018,331,674039,4235.00,,
25/04/2018,333,133,32864.00,,
25/04/2018,333,23466,23073.00,,
25/04/2018,333,29004,1131.00,,
25/04/2018,333,49101,28910.00,,
25/04/2018,333,54630,13171.00,,
25/04/2018,333,102178,12010.00,,
25/04/2018,333,166608,12055.00,,
25/04/2018,333,184629,3062.00,,
25/04/2018,333,209484,4516.00,,
25/04/2018,333,228662,37656.00,,
25/04/2018,333,352828,5186.00,,
25/04/2018,333,494111,14837.00,,
25/04/2018,333,968605,8285.00,,
25/04/2018,334,24441,300000.00,,
25/04/2018,334,29434,21758.00,,
25/04/2018,334,29435,27278.00,,
25/04/2018,334,59312,1509.00,,
25/04/2018,334,159692,7150.00,,
25/04/2018,335,101,18760.00,,
25/04/2018,335,9875,24175.00,,
25/04/2018,335,99734,589.00,,
25/04/2018,335,176373,2152.00,,
25/04/2018,335,208222,4897.00,,
25/04/2018,335,332019,19681.00,,
25/04/2018,335,437981,17509.00,,
25/04/2018,335,464554,12778.00,,
25/04/2018,335,464555,26517.00,,
25/04/2018,335,570010,23230.00,,
25/04/2018,335,625031,2838.00,,
25/04/2018,335,625037,2853.00,,
25/04/2018,335,891186,14884.00,,
25/04/2018,336,3389,18235.00,,
25/04/2018,336,13777,4224.00,,
25/04/2018,336,18377,25188.00,,
25/04/2018,336,18378,24636.00,,
25/04/2018,336,127420,12010.00,,
25/04/2018,336,439286,26560.00,,
25/04/2018,336,678631,3305.00,,
25/04/2018,337,146442,9707.00,,
25/04/2018,338,0,2187581.00,,
26/04/2018,363,101,25521.00,,
26/04/2018,363,276192,3119.00,,
26/04/2018,363,643370,44285.00,,
26/04/2018,364,7,11612.00,,
26/04/2018,364,9247,16672.00,,
26/04/2018,364,86142,112460.00,,
26/04/2018,364,86143,99654.00,,
26/04/2018,364,171432,29912.00,,
26/04/2018,364,209706,1926.00,,
26/04/2018,364,310093,25645.00,,
26/04/2018,364,399045,48458.00,,
26/04/2018,364,410779,8846.00,,
26/04/2018,364,585147,13043.00,,
26/04/2018,364,876531,15377.00,,
26/04/2018,364,892739,29495.00,,
26/04/2018,364,965449,21139.00,,
26/04/2018,365,36978,8516.00,,
26/04/2018,365,52374,7228.00,,
26/04/2018,365,552293,1700.00,,
26/04/2018,365,586156,19379.00,,
26/04/2018,365,699997,6488.00,,
26/04/2018,365,874790,9608.00,,
26/04/2018,365,991131,6055.00,,
26/04/2018,366,6135,30996.00,,
26/04/2018,366,106469,31628.00,,
26/04/2018,366,174321,7187.00,,
26/04/2018,366,176780,5342.00,,
26/04/2018,366,189434,1155.00,,
26/04/2018,366,365762,5242.00,,
26/04/2018,366,455049,4425.00,,
26/04/2018,366,653930,22597.00,,
26/04/2018,366,658767,4788.00,,
26/04/2018,366,944775,3869.00,,
26/04/2018,366,953341,15860.00,,
26/04/2018,367,17,12148.00,,
26/04/2018,367,8564,6651.00,,
26/04/2018,367,16737,46947.00,,
26/04/2018,367,17096,7324.00,,
26/04/2018,367,42598,34347.00,,
26/04/2018,367,89833,42609.00,,
26/04/2018,367,244907,10435.00,,
26/04/2018,367,440352,9947.00,,
26/04/2018,367,521729,16347.00,,
26/04/2018,367,532946,8089.00,,
26/04/2018,367,622777,8391.00,,
26/04/2018,367,883032,158762.00,,
26/04/2018,367,883033,27550.00,,
26/04/2018,368,8,34535.00,,
26/04/2018,368,6663,3262.00,,
26/04/2018,368,9764,2725.00,,
26/04/2018,368,53067,6065.00,,
26/04/2018,368,104767,11354.00,,
26/04/2018,368,104768,13065.00,,
26/04/2018,368,301001,10114.00,,
26/04/2018,368,578541,4573.00,,
26/04/2018,368,849944,24610.00,,
26/04/2018,368,939522,5153.00,,
26/04/2018,368,993552,14068.00,,
26/04/2018,369,0,2428226.00,,
27/04/2018,391,215789,6523.00,,
27/04/2018,392,5,8030.00,,
27/04/2018,392,7,6499.00,,
27/04/2018,392,64791,55546.00,,
27/04/2018,392,68815,17861.00,,
27/04/2018,392,133802,14656.00,,
27/04/2018,392,257858,39650.00,,
27/04/2018,392,460779,10867.00,,
27/04/2018,392,590424,17198.00,,
27/04/2018,392,698757,17047.00,,
27/04/2018,392,742112,25426.00,,
27/04/2018,392,848340,11773.00,,
27/04/2018,392,911881,3250.00,,
27/04/2018,392,994959,47802.00,,
27/04/2018,393,10,10382.00,,
27/04/2018,393,11,16772.00,,
27/04/2018,393,21,7840.00,,
27/04/2018,393,44,3032.00,,
27/04/2018,393,9405,30000.00,,
27/04/2018,393,36370,5550.00,,
27/04/2018,393,148141,11011.00,,
27/04/2018,393,202964,61613.00,,
27/04/2018,393,374977,26690.00,,
27/04/2018,393,393221,6329.00,,
27/04/2018,393,538722,5956.00,,
27/04/2018,393,643964,24620.00,,
27/04/2018,393,912264,12800.00,,
27/04/2018,394,10703,12826.00,,
27/04/2018,394,10705,20865.00,,
27/04/2018,394,10710,12430.00,,
27/04/2018,394,60126,36030.00,,
27/04/2018,394,126683,31715.00,,
27/04/2018,394,191178,8841.00,,
27/04/2018,394,191179,8841.00,,
27/04/2018,394,202963,65198.00,,
27/04/2018,394,265293,15312.00,,
27/04/2018,394,473903,3063.00,,
27/04/2018,394,484525,21217.00,,
27/04/2018,394,502871,29272.00,,
27/04/2018,394,870606,17792.00,,
27/04/2018,395,10701,3417.00,,
27/04/2018,395,10702,8213.00,,
27/04/2018,395,10704,48972.00,,
27/04/2018,395,10706,18127.00,,
27/04/2018,395,10707,4999.00,,
27/04/2018,395,10708,6316.00,,
27/04/2018,395,10709,32650.00,,
27/04/2018,395,19248,234300.00,,
27/04/2018,395,43564,5196.00,,
27/04/2018,395,332020,79425.00,,
27/04/2018,395,332021,69957.00,,
27/04/2018,395,332022,34044.00,,
27/04/2018,395,355861,9000.00,,
27/04/2018,396,332023,35242.00,,
27/04/2018,396,332025,17807.00,,
27/04/2018,397,134839,32499.00,,
27/04/2018,397,768227,16651.00,,
27/04/2018,398,15761,35000.00,,
27/04/2018,398,33397,3609.00,,
27/04/2018,398,75588,11198.00,,
27/04/2018,398,145098,7978.00,,
27/04/2018,398,348855,4763.00,,
27/04/2018,398,794462,24020.00,,
27/04/2018,399,10,8800.00,,
27/04/2018,399,12589,1684.00,,
27/04/2018,399,26757,2785.00,,
27/04/2018,399,29859,5330.00,,
27/04/2018,399,36690,33984.00,,
27/04/2018,399,176871,2426.00,,
27/04/2018,399,214696,32788.00,,
27/04/2018,399,438115,6125.00,,
27/04/2018,399,452754,6389.00,,
27/04/2018,399,453358,2497.00,,
27/04/2018,399,580157,5799.00,,
27/04/2018,399,806603,7741.00,,
27/04/2018,399,942279,2492.00,,
27/04/2018,400,2,22737.00,,
27/04/2018,400,16,15646.00,,
27/04/2018,400,17058,37636.00,,
27/04/2018,400,38399,5590.00,,
27/04/2018,400,49479,6644.00,,
27/04/2018,400,128766,7969.00,,
27/04/2018,400,141513,22097.00,,
27/04/2018,400,199733,3085.00,,
27/04/2018,400,202398,66218.00,,
27/04/2018,400,321999,9166.00,,
27/04/2018,400,469243,14077.00,,
27/04/2018,400,535650,54142.00,,
27/04/2018,400,927325,7586.00,,
27/04/2018,401,574,20120.00,,
27/04/2018,401,6763,14691.00,,
27/04/2018,401,217816,27002.00,,
27/04/2018,401,229882,12918.00,,
27/04/2018,401,271132,8636.00,,
27/04/2018,401,289142,3289.00,,
27/04/2018,401,367706,10000.00,,
27/04/2018,401,465504,14502.00,,
27/04/2018,401,476944,46127.00,,
27/04/2018,401,661532,9357.00,,
27/04/2018,401,771058,12526.00,,
27/04/2018,401,780368,48607.00,,
27/04/2018,401,874908,6145.00,,
27/04/2018,402,2114,119866.00,,
27/04/2018,402,14199,44709.00,,
27/04/2018,402,22475,3062.00,,
27/04/2018,402,22476,3087.00,,
27/04/2018,402,27165,34609.00,,
27/04/2018,402,44953,5182.00,,
27/04/2018,402,45522,14570.00,,
27/04/2018,402,309462,27356.00,,
27/04/2018,402,360755,31025.00,,
27/04/2018,402,512294,4627.00,,
27/04/2018,402,517065,120100.00,,
27/04/2018,402,722068,6065.00,,
27/04/2018,402,801111,1413.00,,
27/04/2018,403,439285,20893.00,,
27/04/2018,403,710578,9079.00,,
27/04/2018,409,0,3351779.00,,
30/04/2018,410,81,3062.00,,
30/04/2018,410,6428,3062.00,,
30/04/2018,410,21768,8075.00,,
30/04/2018,410,25451,1335.00,,
30/04/2018,410,27996,18013.00,,
30/04/2018,410,171402,12010.00,,
30/04/2018,410,401081,8019.00,,
30/04/2018,410,401084,27431.00,,
30/04/2018,410,536600,1516.00,,
30/04/2018,410,536601,1729.00,,
30/04/2018,410,807508,3223.00,,
30/04/2018,410,827246,7909.00,,
30/04/2018,410,982302,48040.00,,
30/04/2018,411,2416,10840.00,,
30/04/2018,411,19674,5815.00,,
30/04/2018,411,24584,17119.00,,
30/04/2018,411,257163,43797.00,,
30/04/2018,411,447147,55105.00,,
30/04/2018,411,464298,3344.00,,
30/04/2018,411,698821,8435.00,,
30/04/2018,412,36746,29823.00,,
30/04/2018,412,300234,16570.00,,
30/04/2018,412,799305,10000.00,,
30/04/2018,413,300,49271.00,,
30/04/2018,413,390,9462.00,,
30/04/2018,413,391,9425.00,,
30/04/2018,413,392,9069.00,,
